Dataset 1,,Dataset 2,,Dataset 3,,Dataset 4,
X,Y,X,Y,X,Y,X,Y
1979.9145386797936,50.05025125628143,1979.9509452022016,28.643216080402027,1979.9782928246677,12.562814070351763,1979.9996581547193,-1.4210854715202004e-14
1990.0037602980892,37.58793969849248,1989.993761323625,33.4673366834171,1990.0221344819336,16.78391959798995,1990.0041876046903,27.336683417085425
1999.9909411000583,65.12562814070353,2000.0228181724954,56.3819095477387,2000.0376884422112,47.63819095477387,2000.0287150035895,42.91457286432162
2010.0588828496225,75.17587939698495,2010.1015280484055,60.10050251256283,2010.0701637438897,68.54271356783921,2010.122807917137,37.58793969849248
